ensemble,seed,i,j,r_angstrom,is_edge_sharing,is_corner_sharing,f_OO_local,t_eV,kept_t_gt_tmin
G_good,2903004,33,52,3.848478,1,0,0.000286,0.479294,1
G_good,2903004,34,43,3.730488,1,0,0.001948,0.592006,1
G_good,2903004,34,56,3.21561,1,0,0.0,1.515585,1
G_good,2903004,34,57,3.900209,1,0,0.0,0.436518,1
G_good,2903004,39,58,2.881848,0,1,0.003305,2.337255,1
G_good,2903004,41,48,3.266589,1,0,0.0,1.38142,1
G_good,2903004,41,50,4.031492,0,1,0.002061,0.289733,0
G_good,2903004,42,59,3.922842,1,0,0.0,0.41892,1
G_good,2903004,43,63,3.716494,0,1,0.002416,0.513357,1
G_good,2903004,45,49,4.012328,1,0,0.001171,0.355183,1
G_good,2903004,46,62,4.061003,1,0,0.000855,0.325306,0
G_good,2903004,47,50,3.850936,1,0,0.003342,0.474249,1
G_good,2903004,51,53,4.061232,0,1,0.000198,0.275506,0
G_good,2903004,54,63,3.97115,0,1,0.0,0.324665,0
G_good,2903004,56,62,3.758771,0,1,0.001401,0.476341,1
G_good,2903005,0,1,3.11568,0,1,0.0,1.537931,1
G_good,2903005,0,9,3.951988,0,1,0.000156,0.33607,0
G_good,2903005,0,35,4.17838,0,1,0.0,0.222741,0
G_good,2903005,0,57,3.347687,0,1,0.0,1.008644,1
G_good,2903005,0,58,3.151512,0,1,0.000265,1.440165,1
G_good,2903005,1,38,4.178028,1,0,0.003518,0.261562,0
G_good,2903005,1,46,2.918669,0,1,0.0,2.2004,1
G_good,2903005,1,57,3.984163,1,0,0.0,0.374723,1
G_good,2903005,1,58,3.733268,0,1,0.00069,0.499659,1
G_good,2903005,2,25,3.100171,0,1,0.0,1.581915,1
G_good,2903005,2,46,3.480731,0,1,0.0,0.791922,1
G_good,2903005,2,58,3.752568,1,0,0.000493,0.570368,1
G_good,2903005,2,61,3.282378,0,1,0.0,1.135814,1
G_good,2903005,3,23,2.999269,1,0,0.001636,2.238654,1
G_good,2903005,3,35,3.627792,1,0,0.0,0.716325,1
G_good,2903005,3,43,3.691299,0,1,0.000137,0.539875,1
G_good,2903005,3,52,3.500521,0,1,0.000272,0.763518,1
G_good,2903005,3,57,3.85092,0,1,0.000812,0.403335,1
G_good,2903005,4,22,3.529185,0,1,0.0,0.725141,1
G_good,2903005,4,23,3.056209,1,0,0.0,2.025104,1
G_good,2903005,4,26,3.420681,1,0,0.0,1.04388,1
G_good,2903005,4,46,3.196785,1,0,0.0,1.568356,1
G_good,2903005,5,15,3.762257,1,0,0.0,0.560962,1
G_good,2903005,6,63,3.831187,1,0,0.002183,0.492728,1
G_good,2903005,7,9,4.034155,0,1,0.0,0.289524,0
G_good,2903005,7,31,3.895397,0,1,0.0,0.372607,1
G_good,2903005,7,58,3.256759,1,0,0.0,1.406332,1
G_good,2903005,8,19,3.993733,0,1,0.001446,0.310704,0
G_good,2903005,8,53,3.121343,1,0,0.0,1.798935,1
G_good,2903005,9,10,3.47726,0,1,0.000718,0.795792,1
G_good,2903005,9,35,3.876326,0,1,0.000386,0.385456,1
G_good,2903005,10,52,3.267891,0,1,0.0,1.16613,1
G_good,2903005,11,15,2.877264,1,0,0.0,2.803799,1
G_good,2903005,11,21,3.623067,0,1,0.000522,0.610713,1
G_good,2903005,11,31,3.718831,0,1,0.001047,0.512582,1
G_good,2903005,12,45,4.066061,0,1,0.0,0.273206,0
G_good,2903005,13,42,3.831677,0,1,0.001508,0.417116,1
G_good,2903005,13,50,4.097985,1,0,0.001032,0.304044,0
G_good,2903005,13,55,3.969845,0,1,0.000658,0.325008,0
G_good,2903005,14,29,3.848438,0,1,0.001098,0.404928,1
G_good,2903005,14,44,3.993286,0,1,0.0,0.311857,0
G_good,2903005,15,21,3.531015,1,0,0.0,0.854137,1
G_good,2903005,17,26,4.134605,0,1,0.000443,0.240981,0
G_good,2903005,17,38,3.804188,1,0,0.0,0.519784,1
G_good,2903005,17,40,3.240452,1,0,0.002261,1.442115,1
G_good,2903005,17,49,3.721087,0,1,0.0,0.511554,1
G_good,2903005,19,36,4.125641,1,0,0.0,0.289732,0
G_good,2903005,19,53,3.172497,0,1,0.001716,1.382233,1
G_good,2903005,19,63,3.34121,0,1,0.0,1.020591,1
G_good,2903005,20,53,4.139972,0,1,0.000488,0.238619,0
G_good,2903005,21,34,3.918835,0,1,0.000281,0.356862,1
G_good,2903005,21,42,3.752566,1,0,0.001203,0.569561,1
G_good,2903005,22,26,3.289325,0,1,0.000525,1.12038,1
G_good,2903005,22,33,3.795595,0,1,0.000196,0.446568,1
G_good,2903005,22,41,4.091929,1,0,0.0,0.308046,0
G_good,2903005,22,43,4.022567,0,1,0.000911,0.29515,0
G_good,2903005,22,48,3.982407,0,1,0.00024,0.317935,0
G_good,2903005,22,60,3.007385,0,1,0.0,1.872618,1
G_good,2903005,23,47,3.934563,0,1,0.0,0.346997,0
G_good,2903005,24,25,2.936171,1,0,0.0,2.519025,1
G_good,2903005,26,46,4.117546,1,0,0.000412,0.293785,0
G_good,2903005,26,60,3.674459,0,1,0.0,0.556813,1
G_good,2903005,27,30,3.991393,1,0,0.001137,0.368989,1
G_good,2903005,27,47,2.87142,0,1,0.0,2.397789,1
G_good,2903005,27,58,3.375713,1,0,0.002931,1.126193,1
G_good,2903005,28,49,3.910893,0,1,0.0,0.362256,1
G_good,2903005,28,54,4.129797,1,0,0.0,0.28755,0
G_good,2903005,28,61,3.073469,0,1,0.000276,1.659693,1
G_good,2903005,29,44,3.306313,0,1,0.000517,1.086323,1
G_good,2903005,29,53,3.677168,0,1,0.00037,0.553668,1
G_good,2903005,30,50,3.080689,0,1,0.0,1.638952,1
G_good,2903005,32,34,3.47105,0,1,0.001449,0.803653,1
G_good,2903005,33,40,3.22665,1,0,0.00104,1.482378,1
G_good,2903005,33,41,2.958846,1,0,0.00336,2.401094,1
G_good,2903005,35,52,3.317994,1,0,0.001407,1.254621,1
G_good,2903005,35,57,4.190013,0,1,0.000639,0.217801,0
G_good,2903005,36,48,4.050977,0,1,0.00023,0.280674,0
G_good,2903005,36,62,3.266259,0,1,0.0,1.169596,1
G_good,2903005,36,63,3.109569,1,0,0.0,1.837861,1
G_good,2903005,37,62,3.880822,0,1,0.0,0.382613,1
G_good,2903005,39,41,3.456936,1,0,0.0,0.977288,1
G_good,2903005,39,59,3.90703,0,1,0.0,0.364809,1
G_good,2903005,42,45,4.033337,0,1,0.0,0.289955,0
G_good,2903005,42,49,3.823469,0,1,0.0,0.424666,1
G_good,2903005,43,48,3.427173,0,1,0.000287,0.872417,1
G_good,2903005,43,57,2.905773,0,1,0.001776,2.244618,1
G_good,2903005,46,58,4.026148,1,0,0.0,0.347182,0
G_good,2903005,48,60,3.867514,0,1,0.0,0.391984,1
G_good,2903005,48,62,3.064327,0,1,0.0,1.688442,1
G_good,2903005,49,63,3.227636,0,1,0.001417,1.25113,1
G_good,2903005,51,52,4.109706,0,1,0.0,0.252364,0
G_good,2903006,0,1,4.043465,1,0,0.000265,0.336243,0
G_good,2903006,0,20,3.986559,0,1,0.004757,0.312706,0
G_good,2903006,0,41,4.06361,1,0,0.0,0.324322,0
G_good,2903006,1,39,3.019198,1,0,0.0,2.166068,1
G_good,2903006,2,8,3.380206,1,0,0.0,1.123597,1
G_good,2903006,2,20,4.175639,0,1,0.00146,0.223201,0
G_good,2903006,2,57,4.001631,0,1,0.0,0.307161,0
G_good,2903006,3,7,3.385416,0,1,0.000783,0.940298,1
G_good,2903006,3,49,3.514938,0,1,0.0,0.74417,1
G_good,2903006,3,51,3.50942,1,0,0.0,0.888341,1
G_good,2903006,3,53,2.882937,0,1,0.0,2.348101,1
G_good,2903006,5,14,4.149537,0,1,0.0,0.234734,0
G_good,2903006,5,30,3.122994,1,0,0.001234,1.789121,1
G_good,2903006,5,51,4.034018,1,0,0.000178,0.342128,0
G_good,2903006,5,59,3.814107,1,0,0.0,0.510495,1
G_good,2903006,7,45,3.933516,1,0,0.005266,0.406563,1
G_good,2903006,7,46,4.028443,0,1,0.000779,0.292091,0
G_good,2903006,7,49,3.212354,1,0,0.0,1.524581,1
G_good,2903006,7,51,3.402517,1,0,0.0,1.078929,1
G_good,2903006,8,15,3.820127,0,1,0.000451,0.42687,1
G_good,2903006,8,21,4.177564,0,1,0.0,0.223072,0
G_good,2903006,9,43,3.658238,1,0,0.001942,0.675122,1
G_good,2903006,10,23,2.944081,0,1,0.0,2.101045,1
G_good,2903006,10,35,3.250207,1,0,0.002432,1.41628,1
G_good,2903006,11,17,4.075453,0,1,0.002255,0.267372,0
G_good,2903006,11,22,3.781883,1,0,0.000114,0.541174,1
G_good,2903006,11,52,3.723418,1,0,0.001219,0.600541,1
G_good,2903006,12,15,3.342075,0,1,0.00176,1.015408,1
G_good,2903006,12,29,3.929875,1,0,0.0,0.413597,1
G_good,2903006,12,42,3.960888,1,0,9e-05,0.390851,1
G_good,2903006,12,47,4.013723,0,1,0.0,0.300482,0
G_good,2903006,12,62,3.288655,0,1,0.000407,1.122013,1
G_good,2903006,13,27,3.696138,0,1,0.0,0.535293,1
G_good,2903006,13,54,3.82672,0,1,0.0,0.422164,1
G_good,2903006,14,21,2.906696,0,1,0.0,2.248828,1
G_good,2903006,14,61,3.641638,0,1,0.0,0.591052,1
G_good,2903006,15,29,3.068763,1,0,0.0,1.979404,1
G_good,2903006,16,49,3.982096,0,1,0.001056,0.317596,0
G_good,2903006,16,55,4.098349,0,1,0.001866,0.25667,0
G_good,2903006,17,37,3.536907,1,0,0.0,0.845037,1
G_good,2903006,18,25,3.280728,0,1,0.00232,1.133954,1
G_good,2903006,18,37,3.968211,0,1,0.00363,0.324043,0
G_good,2903006,18,44,3.473588,0,1,0.0,0.802275,1
G_good,2903006,19,20,3.433799,0,1,0.0,0.862465,1
G_good,2903006,19,34,3.122312,0,1,0.003495,1.508914,1
G_good,2903006,19,35,3.597377,0,1,0.0,0.640583,1
G_good,2903006,19,36,4.051839,0,1,0.0,0.280363,0
G_good,2903006,20,34,4.176723,1,0,0.000889,0.263565,0
G_good,2903006,20,41,3.09716,0,1,0.0,1.590598,1
G_good,2903006,21,33,4.008611,0,1,0.003015,0.301465,0
G_good,2903006,21,61,3.011502,1,0,0.0,2.196591,1
G_good,2903006,22,24,3.340525,0,1,0.002481,1.016805,1
G_good,2903006,22,43,3.368676,0,1,0.0,0.970877,1
G_good,2903006,23,34,4.197481,1,0,0.003674,0.252393,0
G_good,2903006,23,35,3.613045,1,0,0.0,0.735791,1
G_good,2903006,24,43,3.837012,0,1,0.0,0.414337,1
G_good,2903006,24,57,4.018549,0,1,0.0,0.297857,0
G_good,2903006,27,56,4.190493,1,0,0.001307,0.256834,0
G_good,2903006,27,58,3.636359,0,1,0.0,0.596753,1
G_good,2903006,28,40,4.115428,0,1,0.003057,0.24823,0
G_good,2903006,28,62,4.122033,1,0,0.0,0.291638,0
G_good,2903006,29,42,3.789289,1,0,0.0,0.534057,1
G_good,2903006,30,40,4.039208,0,1,0.002141,0.28565,0
G_good,2903006,30,62,3.92013,0,1,0.0,0.356223,1
G_good,2903006,31,56,3.645465,0,1,0.002978,0.583469,1
G_good,2903006,32,44,3.36315,1,0,0.0,1.158987,1
G_good,2903006,32,45,3.999836,1,0,0.000621,0.363743,1
G_good,2903006,35,36,3.906747,1,0,0.000521,0.430911,1
G_good,2903006,36,54,3.966156,0,1,0.0,0.327626,0
G_good,2903006,36,56,4.088907,1,0,0.0,0.309743,0
G_good,2903006,38,58,3.818009,0,1,0.001213,0.427863,1
G_good,2903006,38,59,3.644664,0,1,0.0,0.58781,1
G_good,2903006,38,60,3.204406,0,1,0.0,1.308809,1
G_good,2903006,39,40,4.136234,0,1,0.0,0.240481,0
G_good,2903006,39,62,3.540861,1,0,0.000899,0.837476,1
G_good,2903006,40,46,3.322835,0,1,0.0,1.055265,1
G_good,2903006,41,63,3.07007,0,1,0.003558,1.659057,1
G_good,2903006,44,45,3.276639,0,1,0.000667,1.146197,1
G_good,2903006,44,55,3.923447,0,1,0.003574,0.351559,1
G_good,2903006,45,46,3.231095,0,1,0.0,1.246814,1
G_good,2903006,45,51,3.710451,1,0,0.0,0.616368,1
G_good,2903006,45,55,4.049565,1,0,0.002436,0.331094,0
G_good,2903006,50,52,3.314288,0,1,0.000421,1.07089,1
G_good,2903006,58,60,4.196944,0,1,0.000109,0.215302,0
G_good,2903007,0,9,3.129785,1,0,8.8e-05,1.771223,1
G_good,2903007,0,25,3.122115,0,1,0.001054,1.516839,1
G_good,2903007,0,32,3.905834,0,1,0.0,0.365604,1
G_good,2903007,1,20,3.57529,0,1,0.0,0.666832,1
G_good,2903007,1,46,4.003079,1,0,0.000544,0.361661,1
G_good,2903007,1,54,3.060301,0,1,0.001537,1.695625,1
G_good,2903007,2,26,3.68547,0,1,0.0,0.545777,1
G_good,2903007,2,41,3.575473,0,1,0.000621,0.665783,1
G_good,2903007,2,49,4.115888,0,1,0.002107,0.248494,0
G_good,2903007,3,40,3.95622,0,1,0.0,0.333599,0
G_good,2903007,3,41,3.800113,0,1,0.002071,0.441257,1
G_good,2903007,4,6,3.519983,0,1,0.003969,0.731544,1
G_good,2903007,4,62,3.034868,0,1,0.0,1.781343,1
G_good,2903007,6,38,4.113166,0,1,0.003946,0.24881,0
G_good,2903007,6,62,3.884342,1,0,0.0,0.449295,1
G_good,2903007,7,14,3.864233,1,0,5.7e-05,0.465973,1
G_good,2903007,7,33,4.141921,0,1,0.002186,0.236969,0
G_good,2903007,7,43,3.07912,0,1,0.0,1.643635,1
G_good,2903007,7,47,3.845136,0,1,0.0,0.408262,1
G_good,2903007,8,44,3.648111,0,1,0.0,0.584138,1
G_good,2903007,8,57,4.112656,0,1,0.0,0.251014,0
G_good,2903007,10,16,3.834074,0,1,0.0,0.416556,1
G_good,2903007,11,31,3.407233,1,0,0.0,1.069719,1
G_good,2903007,11,34,3.826738,1,0,0.0,0.498904,1
G_good,2903007,12,37,4.187546,1,0,0.000169,0.258802,0
G_good,2903007,12,60,4.014445,0,1,0.000452,0.299817,0
G_good,2903007,13,15,4.009218,1,0,0.001796,0.356752,1
G_good,2903007,13,35,3.108201,0,1,0.0,1.558986,1
G_good,2903007,13,62,3.930928,0,1,0.000545,0.348917,0
G_good,2903007,14,43,3.704308,1,0,0.001087,0.621938,1
G_good,2903007,14,47,3.233939,0,1,0.001947,1.235564,1
G_good,2903007,16,50,3.927303,0,1,0.0,0.351607,1
G_good,2903007,16,51,3.882388,0,1,0.001974,0.380022,1
G_good,2903007,17,30,3.527508,0,1,0.001628,0.72499,1
G_good,2903007,17,36,3.285354,0,1,0.0,1.129686,1
G_good,2903007,17,54,3.052044,0,1,0.000654,1.724317,1
G_good,2903007,17,56,2.876849,0,1,0.001087,2.369081,1
G_good,2903007,18,24,3.921989,1,0,0.00175,0.418104,1
G_good,2903007,18,46,3.699633,0,1,0.003297,0.528406,1
G_good,2903007,18,50,3.980602,0,1,0.0,0.319133,0
G_good,2903007,20,60,3.881283,0,1,0.000493,0.381916,1
G_good,2903007,21,44,3.04997,1,0,0.0,2.048207,1
G_good,2903007,21,45,3.132726,1,0,0.0,1.762088,1
G_good,2903007,21,57,3.505573,0,1,0.0,0.75695,1
G_good,2903007,22,51,3.012304,0,1,0.001065,1.851996,1
G_good,2903007,23,28,3.69947,1,0,0.001452,0.626974,1
G_good,2903007,23,38,3.808951,0,1,0.0,0.436026,1
G_good,2903007,23,58,3.073521,1,0,0.000998,1.95844,1
G_good,2903007,24,36,3.516497,0,1,0.000445,0.741402,1
G_good,2903007,24,45,3.86005,1,0,0.001181,0.468475,1
G_good,2903007,24,46,4.144626,1,0,0.002088,0.278735,0
G_good,2903007,24,54,4.171775,1,0,0.0,0.26642,0
G_good,2903007,25,33,4.113415,0,1,0.0,0.250668,0
G_good,2903007,28,38,3.118412,0,1,0.000804,1.527853,1
G_good,2903007,29,40,3.948911,1,0,0.0,0.399527,1
G_good,2903007,29,61,3.50874,1,0,9.9e-05,0.889265,1
G_good,2903007,30,43,3.501007,1,0,0.001582,0.899185,1
G_good,2903007,30,56,3.545291,0,1,0.000994,0.702815,1
G_good,2903007,31,39,3.472342,1,0,0.0,0.950293,1
G_good,2903007,31,47,3.890938,0,1,0.0,0.375641,1
G_good,2903007,32,50,4.092897,0,1,0.0,0.260196,0
G_good,2903007,33,48,3.392046,0,1,0.0,0.930487,1
G_good,2903007,34,59,3.610822,0,1,0.0,0.625114,1
G_good,2903007,34,61,3.483893,0,1,0.000822,0.78609,1
G_good,2903007,34,63,3.807791,0,1,0.0,0.436946,1
G_good,2903007,35,58,3.02449,0,1,0.0,1.815275,1
G_good,2903007,36,54,3.669877,0,1,2.5e-05,0.561443,1
G_good,2903007,39,47,4.150443,1,0,0.0,0.276956,0
G_good,2903007,41,49,3.702777,0,1,0.0,0.528871,1
G_good,2903007,42,46,3.887533,0,1,0.000609,0.377513,1
G_good,2903007,43,56,2.897269,0,1,0.000132,2.287099,1
G_good,2903007,43,59,3.679401,1,0,0.0,0.652166,1
G_good,2903007,44,57,3.263277,0,1,0.000104,1.175708,1
G_good,2903007,45,57,3.712109,0,1,0.0,0.519973,1
G_good,2903007,46,50,3.266652,1,0,0.0,1.381262,1
G_good,2903007,48,53,3.816423,0,1,0.0012,0.429111,1
G_good,2903007,48,62,3.639157,0,1,9.8e-05,0.593609,1
G_good,2903007,52,58,3.208901,0,1,0.0,1.298156,1
G_good,2903007,53,55,3.597939,0,1,0.0,0.63993,1
G_good,2903007,55,61,3.763078,1,0,0.00076,0.559274,1
G_good,2903007,57,59,3.170004,0,1,0.0,1.393287,1
G_good,2903008,0,20,3.761501,0,1,0.0,0.475313,1
G_good,2903008,0,30,3.745626,0,1,0.0,0.489231,1
G_good,2903008,0,40,4.169485,1,0,0.002414,0.266243,0
G_good,2903008,0,50,4.05495,1,0,0.000397,0.329208,0
G_good,2903008,1,9,3.59715,1,0,0.0,0.757366,1
G_good,2903008,1,11,3.931349,1,0,0.004596,0.408716,1
G_good,2903008,1,38,4.056523,1,0,0.000209,0.328391,0
G_good,2903008,1,47,3.118017,0,1,0.0,1.531409,1
G_good,2903008,1,53,3.349363,1,0,0.0,1.188406,1
G_good,2903008,2,30,4.190056,0,1,0.0,0.218063,0
G_good,2903008,2,60,3.76687,1,0,0.001265,0.554871,1
G_good,2903008,3,8,4.026738,1,0,0.00032,0.346588,0
G_good,2903008,3,19,3.774636,0,1,0.0,0.464096,1
G_good,2903008,3,25,3.511667,0,1,0.003242,0.743771,1
G_good,2903008,4,18,3.357739,1,0,0.0,1.170446,1
G_good,2903008,4,22,3.274671,0,1,0.0,1.151843,1
G_good,2903008,5,16,3.747242,0,1,0.0,0.487796,1
G_good,2903008,5,42,3.424396,0,1,0.0,0.877337,1
G_good,2903008,5,48,3.145682,0,1,0.001756,1.451178,1
G_good,2903008,6,20,3.404266,0,1,0.001443,0.907419,1
G_good,2903008,6,32,3.6228,0,1,0.000739,0.610744,1
G_good,2903008,6,33,3.878819,0,1,0.0,0.38401,1
G_good,2903008,7,10,3.424405,0,1,0.0,0.877323,1
G_good,2903008,7,34,3.724739,1,0,0.0,0.600563,1
G_good,2903008,7,40,3.761714,0,1,0.000749,0.474418,1
G_good,2903008,7,42,4.038269,0,1,0.0,0.287366,0
G_good,2903008,7,50,3.847768,1,0,0.0,0.480188,1
G_good,2903008,8,19,3.461424,1,0,0.0,0.969346,1
G_good,2903008,8,53,3.804647,1,0,0.0,0.519351,1
G_good,2903008,9,47,3.039987,1,0,0.000713,2.082751,1
G_good,2903008,9,53,3.198087,0,1,0.000385,1.322914,1
G_good,2903008,9,54,3.787005,0,1,0.0,0.453775,1
G_good,2903008,10,12,3.772917,0,1,0.001817,0.46386,1
G_good,2903008,10,38,3.970296,1,0,0.0,0.384291,1
G_good,2903008,10,50,3.640121,0,1,0.00356,0.588479,1
G_good,2903008,11,24,3.323085,1,0,0.002353,1.240713,1
G_good,2903008,12,59,4.096064,0,1,0.001136,0.258115,0
G_good,2903008,13,43,3.369038,0,1,0.0,0.970238,1
G_good,2903008,13,60,2.967708,1,0,0.003584,2.361658,1
G_good,2903008,13,63,3.915083,0,1,0.0,0.359507,1
G_good,2903008,14,16,4.023646,1,0,0.0,0.348766,0
G_good,2903008,14,37,3.061375,0,1,0.000149,1.697021,1
G_good,2903008,15,57,3.317794,0,1,0.001228,1.062367,1
G_good,2903008,15,61,3.497259,1,0,0.0,0.908202,1
G_good,2903008,16,46,3.720809,0,1,0.0,0.511813,1
G_good,2903008,16,60,3.973354,0,1,0.00034,0.323146,0
G_good,2903008,17,35,4.072978,0,1,0.0,0.269792,0
G_good,2903008,17,38,3.864433,0,1,0.000396,0.393874,1
G_good,2903008,17,39,3.251413,0,1,0.00025,1.200996,1
G_good,2903008,17,56,3.986464,0,1,3.3e-05,0.315729,0
G_good,2903008,17,62,3.329763,0,1,0.0,1.042055,1
G_good,2903008,18,22,3.972642,1,0,0.003446,0.380027,1
G_good,2903008,18,36,3.925316,0,1,0.0,0.352879,1
G_good,2903008,18,52,3.091263,1,0,0.0,1.900061,1
G_good,2903008,18,59,3.281143,1,0,0.002782,1.337881,1
G_good,2903008,19,44,4.171901,1,0,0.0,0.266359,0
G_good,2903008,19,48,3.59682,1,0,0.001867,0.754997,1
G_good,2903008,20,21,3.048793,1,0,0.0,2.052592,1
G_good,2903008,20,33,3.52398,0,1,0.001635,0.729646,1
G_good,2903008,21,33,4.051003,1,0,0.0,0.331842,0
G_good,2903008,21,63,4.143926,1,0,0.000416,0.280024,0
G_good,2903008,22,46,4.119928,0,1,0.002691,0.246388,0
G_good,2903008,22,57,3.029001,0,1,0.0,1.800449,1
G_good,2903008,23,35,3.287936,0,1,0.0,1.124395,1
G_good,2903008,24,34,4.048283,1,0,0.00033,0.333267,0
G_good,2903008,25,37,3.176384,0,1,0.0,1.377219,1
G_good,2903008,26,63,3.828708,1,0,0.0,0.497121,1
G_good,2903008,27,30,3.299819,1,0,0.000185,1.299948,1
G_good,2903008,27,40,3.363618,1,0,0.0,1.158001,1
G_good,2903008,28,52,3.925846,0,1,0.0,0.35254,1
G_good,2903008,29,47,3.710478,0,1,0.00042,0.521079,1
G_good,2903008,31,46,2.94791,0,1,0.00024,2.08547,1
G_good,2903008,32,59,3.951055,0,1,0.000534,0.336387,0
G_good,2903008,33,41,3.030084,0,1,0.0,1.796907,1
G_good,2903008,33,55,3.938339,1,0,0.0,0.407281,1
G_good,2903008,36,60,3.92903,1,0,0.0,0.414233,1
G_good,2903008,38,56,3.388715,0,1,0.000309,0.935561,1
G_good,2903008,40,42,3.792025,0,1,0.000144,0.449523,1
G_good,2903008,45,59,3.877489,0,1,0.0,0.38494,1
G_good,2903008,47,61,3.860496,0,1,0.000629,0.396519,1
G_good,2903008,49,58,3.15311,1,0,0.001744,1.692065,1
G_good,2903008,55,62,3.149975,0,1,0.00363,1.43451,1
G_good,2903008,56,62,3.096955,1,0,0.0,1.8805,1
G_good,2903009,0,36,3.909897,1,0,0.0,0.428896,1
G_good,2903009,0,61,4.176579,1,0,0.0,0.264103,0
G_good,2903009,1,17,3.502325,0,1,0.000616,0.760496,1
G_good,2903009,1,41,2.894649,1,0,0.001028,2.71098,1
G_good,2903009,2,23,3.80216,0,1,0.0,0.441442,1
G_good,2903009,2,24,4.115084,0,1,0.0,0.249908,0
G_good,2903009,2,27,3.407583,0,1,0.00015,0.904299,1
G_good,2903009,2,39,4.118031,0,1,0.0,0.248573,0
G_good,2903009,3,12,4.008046,0,1,0.000394,0.30336,0
G_good,2903009,3,59,4.102546,0,1,0.0,0.255671,0
G_good,2903009,4,37,3.989083,0,1,0.0,0.314249,0
G_good,2903009,5,35,3.54735,0,1,0.0,0.701582,1
G_good,2903009,5,58,3.28606,0,1,0.00214,1.123418,1
G_good,2903009,5,60,3.104376,0,1,0.0,1.569866,1
G_good,2903009,6,14,3.686126,0,1,0.0,0.545127,1
G_good,2903009,6,15,3.224539,0,1,0.0,1.261766,1
G_good,2903009,7,25,3.735103,0,1,0.001639,0.49705,1
G_good,2903009,8,34,2.897382,0,1,0.0,2.287231,1
G_good,2903009,8,38,3.157823,0,1,0.0,1.42449,1
G_good,2903009,8,42,2.997028,0,1,0.0,1.908216,1
G_good,2903009,9,29,4.194328,1,0,0.0,0.255716,0
G_good,2903009,9,50,3.695303,0,1,0.0,0.536107,1
G_good,2903009,10,11,3.623349,0,1,0.002729,0.607712,1
G_good,2903009,10,13,3.393245,0,1,0.0,0.928462,1
G_good,2903009,10,54,3.640813,0,1,0.0,0.59194,1
G_good,2903009,11,13,3.895345,0,1,0.00186,0.371259,1
G_good,2903009,11,58,3.844896,0,1,0.0,0.40844,1
G_good,2903009,12,41,3.656561,1,0,0.000635,0.678956,1
G_good,2903009,12,50,3.763532,0,1,0.000739,0.472861,1
G_good,2903009,12,59,2.896984,0,1,0.0,2.288891,1
G_good,2903009,12,61,4.184593,0,1,0.001354,0.219644,0
G_good,2903009,13,17,3.952073,1,0,0.002988,0.39487,1
G_good,2903009,14,28,3.25681,0,1,0.0,1.189863,1
G_good,2903009,14,48,3.669104,1,0,0.002519,0.661152,1
G_good,2903009,14,52,3.832297,1,0,8.2e-05,0.493806,1
G_good,2903009,15,51,3.238688,1,0,0.000623,1.451495,1
G_good,2903009,15,52,4.085032,0,1,0.0,0.263943,0
G_good,2903009,15,62,3.307596,0,1,0.0,1.084913,1
G_good,2903009,16,17,3.706196,0,1,0.0,0.525594,1
G_good,2903009,17,28,3.69978,0,1,0.002888,0.528698,1
G_good,2903009,17,58,3.107831,0,1,0.0,1.560035,1
G_good,2903009,19,36,3.94717,1,0,0.003673,0.397861,1
G_good,2903009,19,40,3.057106,1,0,0.0,2.021802,1
G_good,2903009,19,54,3.762788,0,1,0.0,0.474202,1
G_good,2903009,20,55,3.098072,1,0,0.001759,1.870093,1
G_good,2903009,21,28,3.622147,0,1,0.002007,0.609921,1
G_good,2903009,21,41,3.653539,0,1,0.0,0.5784,1
G_good,2903009,22,32,3.61846,1,0,0.0,0.728583,1
G_good,2903009,22,48,3.223481,0,1,0.0,1.264195,1
G_good,2903009,22,57,3.463663,1,0,0.0,0.965408,1
G_good,2903009,26,57,2.914443,1,0,0.00115,2.614511,1
G_good,2903009,30,45,3.258981,0,1,0.001459,1.181722,1
G_good,2903009,30,54,3.998584,0,1,0.0,0.308868,0
G_good,2903009,31,53,3.571503,0,1,0.001966,0.668805,1
G_good,2903009,33,36,3.891959,1,0,0.0,0.443116,1
G_good,2903009,34,47,4.072026,0,1,0.0,0.270259,0
G_good,2903009,34,63,3.581255,1,0,0.0,0.779573,1
G_good,2903009,35,56,3.598911,0,1,0.0,0.6388,1
G_good,2903009,35,60,3.211621,0,1,0.0,1.291752,1
G_good,2903009,36,40,3.301502,0,1,0.00384,1.088607,1
G_good,2903009,37,55,3.488419,0,1,0.000452,0.780225,1
G_good,2903009,38,51,4.055557,1,0,0.001265,0.328274,0
G_good,2903009,38,52,3.763227,0,1,0.0,0.473824,1
G_good,2903009,39,53,4.115718,0,1,0.001117,0.249064,0
G_good,2903009,42,52,3.520623,0,1,0.0,0.736518,1
G_good,2903009,42,57,3.869313,0,1,0.0,0.390704,1
G_good,2903009,43,49,4.011577,0,1,0.0,0.301657,0
G_good,2903009,44,46,3.96103,0,1,0.0,0.330694,0
G_good,2903009,44,56,4.178535,1,0,0.002307,0.261954,0
G_good,2903009,44,61,3.430896,0,1,0.0,0.86703,1
G_good,2903009,45,54,3.254405,1,0,0.000584,1.410713,1
G_good,2903009,47,63,3.640973,0,1,0.0,0.591768,1
G_good,2903009,50,52,3.298435,0,1,0.0,1.103135,1
G_good,2903009,50,62,3.949996,0,1,0.003533,0.335019,0
